dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,10.595332,8.000000,11.609983,0.194853,-4.000000,-0.000000,0.000000
0.010000,10.596880,8.000000,11.611531,0.154853,-4.000000,0.000000,0.000000
0.010000,10.598047,8.000000,11.612698,0.116649,-3.820377,17.962340,0.000000
0.010000,10.598878,8.000000,11.613529,0.083099,-3.355039,46.533768,0.000000
0.010000,10.599430,8.000000,11.614081,0.055262,-2.783610,57.142857,0.000000
0.010000,10.599762,8.000000,11.614413,0.033141,-2.212182,57.142857,0.000000
0.010000,10.599929,8.000000,11.614580,0.016733,-1.640753,57.142857,0.000000
0.010000,10.599989,8.000000,11.614640,0.006040,-1.069325,57.142857,0.000000
0.010000,10.600000,8.000000,11.614651,0.001061,-0.497896,57.142857,0.000000
0.010000,10.600000,8.000000,11.614651,0.000000,-0.106091,39.180518,0.000000
